gender,goal,level,muscle_split_type,focus_area,problem_area,body_type,age,workout_days,plan_title
MALE,BODY RECOMP,BEGINNER,PUSH_PULL_LEGS,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,3,MALE_BODY RECOMP_BEGINNER_PUSH_PULL_LEGS_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_3
MALE,BODY RECOMP,BEGINNER,PUSH_PULL_LEGS,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,4,MALE_BODY RECOMP_BEGINNER_PUSH_PULL_LEGS_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_4
MALE,BODY RECOMP,BEGINNER,PUSH_PULL_LEGS,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,6,MALE_BODY RECOMP_BEGINNER_PUSH_PULL_LEGS_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_6
MALE,GAIN MUSCLE,BEGINNER,SINGLE,NULL,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,5,MALE_GAIN MUSCLE_BEGINNER_SINGLE_NONE_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_5
MALE,GAIN MUSCLE,BEGINNER,SINGLE,NULL,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,6,MALE_GAIN MUSCLE_BEGINNER_SINGLE_NONE_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_6
MALE,GAIN MUSCLE,BEGINNER,MULTI,NULL,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,3,MALE_GAIN MUSCLE_BEGINNER_MULTI_NONE_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_3
MALE,GAIN MUSCLE,BEGINNER,MULTI,NULL,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,4,MALE_GAIN MUSCLE_BEGINNER_MULTI_NONE_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_4
MALE,GAIN MUSCLE,BEGINNER,MULTI,NULL,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,5,MALE_GAIN MUSCLE_BEGINNER_MULTI_NONE_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_5
MALE,GAIN MUSCLE,BEGINNER,MULTI,NULL,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,6,MALE_GAIN MUSCLE_BEGINNER_MULTI_NONE_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_6
MALE,GAIN MUSCLE,BEGINNER,PUSH_PULL_LEGS,NULL,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,6,MALE_GAIN MUSCLE_BEGINNER_PUSH_PULL_LEGS_NONE_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_6
MALE,GAIN MUSCLE,BEGINNER,SINGLE,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,5,MALE_GAIN MUSCLE_BEGINNER_SINGLE_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_5
MALE,GAIN MUSCLE,BEGINNER,SINGLE,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,6,MALE_GAIN MUSCLE_BEGINNER_SINGLE_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_6
MALE,GAIN MUSCLE,BEGINNER,MULTI,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,3,MALE_GAIN MUSCLE_BEGINNER_MULTI_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_3
MALE,GAIN MUSCLE,BEGINNER,MULTI,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,4,MALE_GAIN MUSCLE_BEGINNER_MULTI_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_4
MALE,GAIN MUSCLE,BEGINNER,MULTI,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,5,MALE_GAIN MUSCLE_BEGINNER_MULTI_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_5
MALE,GAIN MUSCLE,BEGINNER,MULTI,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,6,MALE_GAIN MUSCLE_BEGINNER_MULTI_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_6
MALE,GAIN MUSCLE,BEGINNER,PUSH_PULL_LEGS,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,6,MALE_GAIN MUSCLE_BEGINNER_PUSH_PULL_LEGS_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_6
MALE,STAY FIT,BEGINNER,UPPER_LOWER,NULL,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,3,MALE_STAY FIT_BEGINNER_UPPER_LOWER_NONE_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_3
MALE,STAY FIT,BEGINNER,UPPER_LOWER,NULL,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,4,MALE_STAY FIT_BEGINNER_UPPER_LOWER_NONE_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_4
MALE,STAY FIT,BEGINNER,UPPER_LOWER,NULL,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,5,MALE_STAY FIT_BEGINNER_UPPER_LOWER_NONE_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_5
MALE,STAY FIT,BEGINNER,UPPER_LOWER,NULL,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,6,MALE_STAY FIT_BEGINNER_UPPER_LOWER_NONE_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_6
MALE,STAY FIT,BEGINNER,UPPER_LOWER,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,3,MALE_STAY FIT_BEGINNER_UPPER_LOWER_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_3
MALE,STAY FIT,BEGINNER,UPPER_LOWER,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,4,MALE_STAY FIT_BEGINNER_UPPER_LOWER_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_4
MALE,STAY FIT,BEGINNER,UPPER_LOWER,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,5,MALE_STAY FIT_BEGINNER_UPPER_LOWER_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_5
MALE,STAY FIT,BEGINNER,UPPER_LOWER,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,6,MALE_STAY FIT_BEGINNER_UPPER_LOWER_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_6
MALE,MARATHON,BEGINNER,SINGLE,NULL,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,5,MALE_MARATHON_BEGINNER_SINGLE_NONE_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_5
MALE,MARATHON,BEGINNER,SINGLE,NULL,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,6,MALE_MARATHON_BEGINNER_SINGLE_NONE_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_6
MALE,MARATHON,BEGINNER,MULTI,NULL,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,3,MALE_MARATHON_BEGINNER_MULTI_NONE_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_3
MALE,MARATHON,BEGINNER,MULTI,NULL,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,4,MALE_MARATHON_BEGINNER_MULTI_NONE_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_4
MALE,MARATHON,BEGINNER,MULTI,NULL,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,5,MALE_MARATHON_BEGINNER_MULTI_NONE_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_5
MALE,MARATHON,BEGINNER,MULTI,NULL,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,6,MALE_MARATHON_BEGINNER_MULTI_NONE_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_6
MALE,MARATHON,BEGINNER,PUSH_PULL_LEGS,NULL,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,3,MALE_MARATHON_BEGINNER_PUSH_PULL_LEGS_NONE_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_3
MALE,MARATHON,BEGINNER,PUSH_PULL_LEGS,NULL,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,4,MALE_MARATHON_BEGINNER_PUSH_PULL_LEGS_NONE_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_4
MALE,MARATHON,BEGINNER,PUSH_PULL_LEGS,NULL,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,6,MALE_MARATHON_BEGINNER_PUSH_PULL_LEGS_NONE_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_6
MALE,MARATHON,BEGINNER,SINGLE,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,5,MALE_MARATHON_BEGINNER_SINGLE_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_5
MALE,MARATHON,BEGINNER,SINGLE,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,6,MALE_MARATHON_BEGINNER_SINGLE_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_6
MALE,MARATHON,BEGINNER,MULTI,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,3,MALE_MARATHON_BEGINNER_MULTI_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_3
MALE,MARATHON,BEGINNER,MULTI,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,4,MALE_MARATHON_BEGINNER_MULTI_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_4
MALE,MARATHON,BEGINNER,MULTI,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,5,MALE_MARATHON_BEGINNER_MULTI_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_5
MALE,MARATHON,BEGINNER,MULTI,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,6,MALE_MARATHON_BEGINNER_MULTI_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_6
MALE,MARATHON,BEGINNER,PUSH_PULL_LEGS,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,3,MALE_MARATHON_BEGINNER_PUSH_PULL_LEGS_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_3
MALE,MARATHON,BEGINNER,PUSH_PULL_LEGS,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,4,MALE_MARATHON_BEGINNER_PUSH_PULL_LEGS_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_4
MALE,MARATHON,BEGINNER,PUSH_PULL_LEGS,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,6,MALE_MARATHON_BEGINNER_PUSH_PULL_LEGS_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_6
MALE,LOSE WEIGHT,INTERMEDIATE,SINGLE,NULL,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,5,MALE_LOSE WEIGHT_INTERMEDIATE_SINGLE_NONE_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_5
MALE,LOSE WEIGHT,INTERMEDIATE,SINGLE,NULL,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,6,MALE_LOSE WEIGHT_INTERMEDIATE_SINGLE_NONE_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_6
MALE,LOSE WEIGHT,INTERMEDIATE,MULTI,NULL,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,3,MALE_LOSE WEIGHT_INTERMEDIATE_MULTI_NONE_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_3
MALE,LOSE WEIGHT,INTERMEDIATE,MULTI,NULL,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,4,MALE_LOSE WEIGHT_INTERMEDIATE_MULTI_NONE_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_4
MALE,LOSE WEIGHT,INTERMEDIATE,MULTI,NULL,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,5,MALE_LOSE WEIGHT_INTERMEDIATE_MULTI_NONE_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_5
MALE,LOSE WEIGHT,INTERMEDIATE,MULTI,NULL,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,6,MALE_LOSE WEIGHT_INTERMEDIATE_MULTI_NONE_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_6
MALE,LOSE WEIGHT,INTERMEDIATE,PUSH_PULL_LEGS,NULL,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,6,MALE_LOSE WEIGHT_INTERMEDIATE_PUSH_PULL_LEGS_NONE_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_6
MALE,LOSE WEIGHT,INTERMEDIATE,UPPER_LOWER,NULL,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,3,MALE_LOSE WEIGHT_INTERMEDIATE_UPPER_LOWER_NONE_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_3
MALE,LOSE WEIGHT,INTERMEDIATE,UPPER_LOWER,NULL,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,4,MALE_LOSE WEIGHT_INTERMEDIATE_UPPER_LOWER_NONE_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_4
MALE,LOSE WEIGHT,INTERMEDIATE,UPPER_LOWER,NULL,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,5,MALE_LOSE WEIGHT_INTERMEDIATE_UPPER_LOWER_NONE_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_5
MALE,LOSE WEIGHT,INTERMEDIATE,UPPER_LOWER,NULL,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,6,MALE_LOSE WEIGHT_INTERMEDIATE_UPPER_LOWER_NONE_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_6
MALE,LOSE WEIGHT,INTERMEDIATE,SINGLE,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,5,MALE_LOSE WEIGHT_INTERMEDIATE_SINGLE_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_5
MALE,LOSE WEIGHT,INTERMEDIATE,SINGLE,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,6,MALE_LOSE WEIGHT_INTERMEDIATE_SINGLE_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_6
MALE,LOSE WEIGHT,INTERMEDIATE,MULTI,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,3,MALE_LOSE WEIGHT_INTERMEDIATE_MULTI_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_3
MALE,LOSE WEIGHT,INTERMEDIATE,MULTI,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,4,MALE_LOSE WEIGHT_INTERMEDIATE_MULTI_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_4
MALE,LOSE WEIGHT,INTERMEDIATE,MULTI,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,5,MALE_LOSE WEIGHT_INTERMEDIATE_MULTI_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_5
MALE,LOSE WEIGHT,INTERMEDIATE,MULTI,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,6,MALE_LOSE WEIGHT_INTERMEDIATE_MULTI_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_6
MALE,LOSE WEIGHT,INTERMEDIATE,PUSH_PULL_LEGS,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,6,MALE_LOSE WEIGHT_INTERMEDIATE_PUSH_PULL_LEGS_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_6
MALE,LOSE WEIGHT,INTERMEDIATE,UPPER_LOWER,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,3,MALE_LOSE WEIGHT_INTERMEDIATE_UPPER_LOWER_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_3
MALE,LOSE WEIGHT,INTERMEDIATE,UPPER_LOWER,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,4,MALE_LOSE WEIGHT_INTERMEDIATE_UPPER_LOWER_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_4
MALE,LOSE WEIGHT,INTERMEDIATE,UPPER_LOWER,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,5,MALE_LOSE WEIGHT_INTERMEDIATE_UPPER_LOWER_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_5
MALE,LOSE WEIGHT,INTERMEDIATE,UPPER_LOWER,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,6,MALE_LOSE WEIGHT_INTERMEDIATE_UPPER_LOWER_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_6
MALE,BODY RECOMP,INTERMEDIATE,SINGLE,NULL,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,5,MALE_BODY RECOMP_INTERMEDIATE_SINGLE_NONE_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_5
MALE,BODY RECOMP,INTERMEDIATE,SINGLE,NULL,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,6,MALE_BODY RECOMP_INTERMEDIATE_SINGLE_NONE_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_6
MALE,BODY RECOMP,INTERMEDIATE,MULTI,NULL,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,3,MALE_BODY RECOMP_INTERMEDIATE_MULTI_NONE_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_3
MALE,BODY RECOMP,INTERMEDIATE,MULTI,NULL,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,4,MALE_BODY RECOMP_INTERMEDIATE_MULTI_NONE_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_4
MALE,BODY RECOMP,INTERMEDIATE,MULTI,NULL,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,5,MALE_BODY RECOMP_INTERMEDIATE_MULTI_NONE_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_5
MALE,BODY RECOMP,INTERMEDIATE,MULTI,NULL,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,6,MALE_BODY RECOMP_INTERMEDIATE_MULTI_NONE_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_6
MALE,BODY RECOMP,INTERMEDIATE,PUSH_PULL_LEGS,NULL,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,3,MALE_BODY RECOMP_INTERMEDIATE_PUSH_PULL_LEGS_NONE_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_3
MALE,BODY RECOMP,INTERMEDIATE,PUSH_PULL_LEGS,NULL,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,4,MALE_BODY RECOMP_INTERMEDIATE_PUSH_PULL_LEGS_NONE_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_4
MALE,BODY RECOMP,INTERMEDIATE,PUSH_PULL_LEGS,NULL,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,6,MALE_BODY RECOMP_INTERMEDIATE_PUSH_PULL_LEGS_NONE_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_6
MALE,BODY RECOMP,INTERMEDIATE,SINGLE,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,5,MALE_BODY RECOMP_INTERMEDIATE_SINGLE_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_5
MALE,BODY RECOMP,INTERMEDIATE,SINGLE,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,6,MALE_BODY RECOMP_INTERMEDIATE_SINGLE_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_6
MALE,BODY RECOMP,INTERMEDIATE,MULTI,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,3,MALE_BODY RECOMP_INTERMEDIATE_MULTI_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_3
MALE,BODY RECOMP,INTERMEDIATE,MULTI,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,4,MALE_BODY RECOMP_INTERMEDIATE_MULTI_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_4
MALE,BODY RECOMP,INTERMEDIATE,MULTI,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,5,MALE_BODY RECOMP_INTERMEDIATE_MULTI_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_5
MALE,BODY RECOMP,INTERMEDIATE,MULTI,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,6,MALE_BODY RECOMP_INTERMEDIATE_MULTI_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_6
MALE,BODY RECOMP,INTERMEDIATE,PUSH_PULL_LEGS,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,3,MALE_BODY RECOMP_INTERMEDIATE_PUSH_PULL_LEGS_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_3
MALE,BODY RECOMP,INTERMEDIATE,PUSH_PULL_LEGS,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,4,MALE_BODY RECOMP_INTERMEDIATE_PUSH_PULL_LEGS_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_4
MALE,BODY RECOMP,INTERMEDIATE,PUSH_PULL_LEGS,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,6,MALE_BODY RECOMP_INTERMEDIATE_PUSH_PULL_LEGS_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_6
MALE,GAIN MUSCLE,INTERMEDIATE,SINGLE,NULL,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,5,MALE_GAIN MUSCLE_INTERMEDIATE_SINGLE_NONE_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_5
MALE,GAIN MUSCLE,INTERMEDIATE,SINGLE,NULL,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,6,MALE_GAIN MUSCLE_INTERMEDIATE_SINGLE_NONE_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_6
MALE,GAIN MUSCLE,INTERMEDIATE,MULTI,NULL,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,3,MALE_GAIN MUSCLE_INTERMEDIATE_MULTI_NONE_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_3
MALE,GAIN MUSCLE,INTERMEDIATE,MULTI,NULL,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,4,MALE_GAIN MUSCLE_INTERMEDIATE_MULTI_NONE_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_4
MALE,GAIN MUSCLE,INTERMEDIATE,MULTI,NULL,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,5,MALE_GAIN MUSCLE_INTERMEDIATE_MULTI_NONE_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_5
MALE,GAIN MUSCLE,INTERMEDIATE,MULTI,NULL,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,6,MALE_GAIN MUSCLE_INTERMEDIATE_MULTI_NONE_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_6
MALE,GAIN MUSCLE,INTERMEDIATE,PUSH_PULL_LEGS,NULL,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,6,MALE_GAIN MUSCLE_INTERMEDIATE_PUSH_PULL_LEGS_NONE_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_6
MALE,GAIN MUSCLE,INTERMEDIATE,SINGLE,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,5,MALE_GAIN MUSCLE_INTERMEDIATE_SINGLE_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_5
MALE,GAIN MUSCLE,INTERMEDIATE,SINGLE,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,6,MALE_GAIN MUSCLE_INTERMEDIATE_SINGLE_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_6
MALE,GAIN MUSCLE,INTERMEDIATE,MULTI,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,3,MALE_GAIN MUSCLE_INTERMEDIATE_MULTI_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_3
MALE,GAIN MUSCLE,INTERMEDIATE,MULTI,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,4,MALE_GAIN MUSCLE_INTERMEDIATE_MULTI_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_4
MALE,GAIN MUSCLE,INTERMEDIATE,MULTI,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,5,MALE_GAIN MUSCLE_INTERMEDIATE_MULTI_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_5
MALE,GAIN MUSCLE,INTERMEDIATE,MULTI,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,6,MALE_GAIN MUSCLE_INTERMEDIATE_MULTI_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_6
MALE,GAIN MUSCLE,INTERMEDIATE,PUSH_PULL_LEGS,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,6,MALE_GAIN MUSCLE_INTERMEDIATE_PUSH_PULL_LEGS_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_6
MALE,STAY FIT,INTERMEDIATE,UPPER_LOWER,NULL,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,3,MALE_STAY FIT_INTERMEDIATE_UPPER_LOWER_NONE_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_3
MALE,STAY FIT,INTERMEDIATE,UPPER_LOWER,NULL,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,4,MALE_STAY FIT_INTERMEDIATE_UPPER_LOWER_NONE_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_4
MALE,STAY FIT,INTERMEDIATE,UPPER_LOWER,NULL,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,5,MALE_STAY FIT_INTERMEDIATE_UPPER_LOWER_NONE_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_5
MALE,STAY FIT,INTERMEDIATE,UPPER_LOWER,NULL,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,6,MALE_STAY FIT_INTERMEDIATE_UPPER_LOWER_NONE_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_6
MALE,STAY FIT,INTERMEDIATE,UPPER_LOWER,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,3,MALE_STAY FIT_INTERMEDIATE_UPPER_LOWER_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_3
MALE,STAY FIT,INTERMEDIATE,UPPER_LOWER,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,4,MALE_STAY FIT_INTERMEDIATE_UPPER_LOWER_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_4
MALE,STAY FIT,INTERMEDIATE,UPPER_LOWER,ABT,NULL,LEAN,EIGHTEEN_TO_FORTY_FIVE,5,MALE_STAY FIT_INTERMEDIATE_UPPER_LOWER_ABT_NULL_LEAN_EIGHTEEN_TO_FORTY_FIVE_5
